chr.names	query.population	reference.population	relative.distances.ks.p.value	relative.distances.ecdf.deviation.area	relative.distances.ecdf.area.correlation	relative.distances.ecdf.deviation.area.p.value	scaled.absolute.min.distance.sum.p.value	scaled.absolute.min.distance.sum.lower.tail	jaccard.measure.p.value	jaccard.measure.lower.tail	projection.test.p.value	projection.test.lower.tail	projection.test.obs.to.exp	lnc
chr12	1	1794	0.604357354647415	0.14485321882289498	-0.39564264535258503	0.606	0.06	True	0.0	False	0.0	False	21.9976854411724	ENSG00000247774
chr20	1	4	0.26908164308923005	0.19129124999331895	-0.7309183569107701	0.242	0.105	False	0.0	False	2.2593200715848e-05	False	0.0	ENSG00000279829
chr3	1	2	0.9007377318315091	0.126098908733823	0.0992622681684912	0.877	0.493	False	0.0	False	2.54166055224658e-06	False	0.0	ENSG00000267121
chr7	1	1	0.822961456327484	0.12863722128301802	0.177038543672516	0.838	0.418	True	0.0	False	8.509785182964079e-06	False	0.0	ENSG00000230513
awhole	37	120	0.168688627937789	0.0328342390022743	0.12697310581173402	0.18	0.053	True	0.00600000000000001	False	0.00574687884476854	False	0.0	ENSG00000276170
chr1	13	1	0.0981931196195658	0.0698516001322257	0.272502589599025	0.10800000000000001	0.040999999999999995	True	0.0	False	3.37845024449557e-05	False	0.0	ENSG00000245275
awhole	6	130	0.574992402498687	0.0588398822054832	0.231111122484422	0.513	0.32299999999999995	True	0.001	False	0.00113862021737532	False	0.0	ENSG00000234350
awhole	15	83	0.10274997829972099	0.0687056235707143	0.22864041474324104	0.073	0.105	True	0.00600000000000001	False	0.00369585333306688	False	0.0	ENSG00000235885
chr6	1	2	0.157712156300651	0.213987875657802	0.8422878436993492	0.149	0.084	True	0.0	False	2.73116903009019e-05	False	0.0	ENSG00000246898
chrX	16	1	0.34790403643322104	0.0306704133461227	-0.11340347349327902	0.629	0.24	False	0.001	False	0.000135545595487452	False	0.0	ENSG00000231672
chr3	8	1	0.923082418171856	0.035913405083109	0.0159007191885725	0.7909999999999999	0.473	True	0.0	False	1.28292622074699e-05	False	0.0	ENSG00000228801
awhole	2	6	0.108803001214616	0.167482041193935	-0.635648785064613	0.11900000000000001	0.132	False	0.0	False	5.0436256337382794e-05	False	0.0	ENSG00000266844
chr1	4	2	0.120642330677737	0.119706832646287	0.417783019694176	0.10400000000000001	0.124	True	0.0	False	6.37861111907334e-06	False	0.0	ENSG00000267745
awhole	40	224	0.10635666773017499	0.0384889167983801	0.14507927920969102	0.122	0.018000000000000002	True	0.00900000000000001	False	0.009824746074176159	False	0.0	ENSG00000271270
chrX	4	1	0.308089428977077	0.100396988738172	-0.396170327656734	0.252	0.087	False	0.0	False	3.38372405528364e-06	False	0.0	ENSG00000234690
awhole	273	307	0.581251871118302	0.00955167368706045	0.006047563388040579	0.41200000000000003	0.465	True	0.039	False	0.00122636208548599	False	19.8218248683162	ENSG00000235257
chr12	2	192	0.0070398460286904595	0.226326850604852	-0.9008942973022119	0.013999999999999999	0.243	True	0.008000000000000009	False	0.0076749683759358405	False	0.0	ENSG00000184068
chr8	1	1	0.846386650622788	0.127915314424191	0.153613349377212	0.855	0.423	True	0.0	False	3.63790107549278e-06	False	0.0	ENSG00000280227
chr1	2	1	0.352854937362484	0.1218861248144	0.46021877676246503	0.348	0.152	True	0.0	False	1.59063919435987e-06	False	0.0	ENSG00000263120
awhole	4	2	0.8210503014170991	0.0556105111461504	-0.0477544885416419	0.7559999999999999	0.428	False	0.0	False	4.30171377907573e-05	False	0.0	ENSG00000228741
awhole	35	10	0.0396939764114179	0.0513884237284774	-0.201715295712423	0.045	0.005	False	0.001	False	0.0011997776064300901	False	0.0	ENSG00000245534
chr11	1	1	0.259028462492755	0.193010439242467	-0.740971537507245	0.262	0.129	False	0.0	False	6.81044493067162e-06	False	0.0	ENSG00000236200
chr12	1	268	0.449977779452621	0.162618849290591	0.550022220547379	0.456	0.166	True	0.005	False	0.00374929162610305	False	0.0	ENSG00000254887
awhole	30	3	0.203133341978679	0.0394202519327479	0.150700212823928	0.16899999999999998	0.0	True	0.0	False	0.000238377571595505	False	0.0	ENSG00000272168
awhole	9	3	0.17701455034973604	0.071384845047907	0.22768337755487802	0.183	0.115	True	0.0	False	1.4574298547565e-05	False	0.0	ENSG00000214184
chr7	2	1	0.6936815628698472	0.0833465524744008	-0.14029826156949696	0.736	0.385	False	0.0	False	1.62915282883036e-05	False	0.0	ENSG00000237280
awhole	4	14	0.0277627363908439	0.162311788842297	-0.634668897208456	0.019	0.161	False	0.0	False	0.000333017495536714	False	0.0	ENSG00000260949
chr3	1	1	0.9776028519125841	0.125056271461862	-0.0223971480874163	0.965	0.48	True	0.0	False	2.2769042447468e-05	False	0.0	ENSG00000272913
awhole	9	451	0.7336450086405579	0.0295889022780457	0.0789985111086411	0.9059999999999999	0.20800000000000002	True	0.01	False	0.00976181194100967	False	0.0	ENSG00000223813
chr13	1	1	0.683586284002823	0.137204812769251	0.316413715997177	0.691	0.33799999999999997	True	0.0	False	2.70189144990773e-06	False	0.0	ENSG00000280214
chr8	1	3	0.478140196561273	0.15902751454646802	0.5218598034387271	0.47	0.379	True	0.0	False	3.54557555577451e-05	False	0.0	ENSG00000234161
chr1	6	1	0.41029932898171606	0.0727513827238121	-0.249176275517006	0.307	0.175	False	0.0	False	5.73592990948946e-06	False	0.0	ENSG00000226453
chr2	2	1	0.19672230408139002	0.155048814415875	-0.6068028886106199	0.14300000000000002	0.08199999999999999	False	0.0	False	4.5995745412197295e-05	False	0.0	ENSG00000250091
chr16	1	1	0.0502774763031137	0.23763846673275502	0.949722523696886	0.053	0.022000000000000002	True	0.0	False	7.15089478342534e-06	False	0.0	ENSG00000260876
awhole	4	43	0.7615392588170721	0.0545945987320529	-0.0672504033900307	0.77	0.16399999999999998	False	0.004	False	0.00262785486841666	False	0.0	ENSG00000261373
awhole	12	3393	0.195620624658965	0.0485966025934494	0.15096651630864902	0.315	0.035	True	0.0	False	1.1618984424810499e-05	False	19.792047490094898	ENSG00000280375
awhole	2	2	0.46776084662482	0.0999089560567382	-0.33794794281834006	0.526	0.215	False	0.0	False	2.05449373669175e-06	False	0.0	ENSG00000261656
awhole	89	66	0.0015819168857378301	0.0436593180997431	0.163576093373271	0.002	0.005	True	0.01	False	0.00848330345852011	False	0.0	ENSG00000227885
awhole	169	342	0.00373889580040565	0.0321657062863306	0.127461717196821	0.00600000000000001	0.003	True	0.118	False	0.132367928166807	False	0.0	ENSG00000187951
chr6	1	3	0.6017981758316451	0.14485321882289498	0.3982018241683549	0.606	0.27	True	0.0	False	1.97007155118278e-05	False	0.0	ENSG00000272654
awhole	10	5	0.679687766344317	0.0379565021068146	-0.0770605968977509	0.6709999999999999	0.299	False	0.0	False	0.000111472811110125	False	0.0	ENSG00000227354
awhole	24	43	0.484387915029502	0.0320429428817104	0.122362792940495	0.37	0.249	True	0.002	False	0.0022635262448385	False	0.0	ENSG00000223935
chr3	6	1	0.9480200047744	0.0376273077209655	-0.125702110824042	0.884	0.304	False	0.0	False	0.000223312510730267	False	0.0	ENSG00000281404
awhole	6	263	0.325885181265558	0.0794035100889837	0.051278257748727005	0.207	0.205	False	0.002	False	0.00135344288097206	False	0.0	ENSG00000272812
awhole	13466	43817	0.0759984405511863	0.0020441312920382	0.00666728796389648	0.122	0.0	True	0.0	False	0.0	False	1.62252089115755	ENSG00000282057
awhole	2	2	0.296437521104922	0.14213371300163502	-0.5633690515039921	0.18899999999999997	0.10400000000000001	False	0.0	False	3.6768976512391296e-06	False	0.0	ENSG00000245059
awhole	7	1002	0.539976467979146	0.0675946892627167	0.0196988724461602	0.312	0.345	False	0.00700000000000001	False	0.00974327664144692	False	0.0	ENSG00000267774
chr2	1	1	0.799373256582755	0.13014534448074802	-0.200626743417245	0.794	0.408	False	0.0	False	2.3481221911536602e-05	False	0.0	ENSG00000259370
awhole	6	10	0.47884656415839894	0.0691384055379829	-0.27389031115109197	0.331	0.217	False	0.0	False	0.000188641694034875	False	0.0	ENSG00000274370
chr7	1	575	0.5301767090511279	0.153229800579222	0.46982329094887204	0.526	0.321	True	0.0070000000000000106	False	0.0052301164837093	False	0.0	ENSG00000278385
awhole	13	23	0.0919206589486129	0.0495059851656353	0.139142986962448	0.273	0.46399999999999997	True	0.0	False	0.00041781616139569	False	0.0	ENSG00000261379
chr14	1	29	0.7022284668082039	0.13602910988616398	0.297771533191796	0.69	0.266	False	0.001	False	0.000927649019067167	False	0.0	ENSG00000225431
chr9	4	1	0.0748753117102811	0.11524703463251	-0.364843966551122	0.13	0.10800000000000001	False	0.0	False	8.61276735180105e-05	False	0.0	ENSG00000255455
chr7	1	321	0.7303932273936	0.134230261635838	0.2696067726064	0.727	0.059000000000000004	True	0.002	False	0.0018040619074822801	False	0.0	ENSG00000262211
awhole	13	1130	0.39521867637039504	0.0506162911159176	0.199447430402518	0.272	0.14	True	0.0610000000000001	False	0.0021059793815551	False	14.519248471965499	ENSG00000237807
awhole	110	11611	0.00745457700671637	0.0380614407948516	0.153021419004153	0.003	0.0	True	0.233	False	0.128518262280173	False	1.61184086326189	ENSG00000249307
awhole	325	898	0.00843480655075057	0.0132459650214223	0.0457392039279303	0.132	0.0	True	0.18100000000000002	False	0.0235998159184709	False	4.25470923922589	ENSG00000280383
awhole	3	38	0.9939227223999859	0.0432561654944374	-0.0566070112404973	0.992	0.36	False	0.002	False	0.000685127166543564	False	0.0	ENSG00000271945
chr14	1	4	0.713159706184102	0.135037536471837	-0.286840293815898	0.71	0.23800000000000002	False	0.0	False	4.1048648926844705e-05	False	0.0	ENSG00000232807
awhole	2	28	0.9288367978881771	0.0676752860452594	-0.135664496339375	0.929	0.084	False	0.0	False	0.000265896049709613	False	0.0	ENSG00000277425
awhole	2	2	0.7504459816401892	0.0823318800035736	0.272861375305423	0.737	0.259	True	0.0	False	1.06096815482015e-05	False	0.0	ENSG00000273064
chr4	2	2	0.5588564136522521	0.10027745485663402	0.0930132767860303	0.539	0.28300000000000003	True	0.0	False	1.7580070583944598e-05	False	0.0	ENSG00000230105
awhole	56	3	0.28120081442038	0.0257553864734134	-0.0811807801997815	0.248	0.129	False	0.0	False	0.00011893137815466298	False	0.0	ENSG00000178977
awhole	69	10	0.029050208006829	0.027604015631374	-0.10285312085747099	0.132	0.023	False	0.003	False	0.00498225024109034	False	0.0	ENSG00000272368
awhole	6	2	0.394361924773866	0.0719987669938417	-0.26881470221913	0.331	0.156	False	0.001	False	4.871687917740179e-05	False	0.0	ENSG00000269887
awhole	2	3	0.5616924586605	0.0978748918736911	0.36151375560104	0.56	0.11199999999999999	True	0.001	False	8.958204119502431e-06	False	0.0	ENSG00000235726
chr2	6	1	0.535861137930753	0.0499896426853537	-0.0788021012733167	0.6559999999999999	0.36200000000000004	False	0.0	False	3.74080427167911e-06	False	0.0	ENSG00000253210
chr1	1	1	0.456085941016617	0.16140502973013096	-0.5439140589833831	0.44299999999999995	0.24	False	0.0	False	7.2944493072491e-06	False	0.0	ENSG00000268403
chr16	13	1	0.00170482681069473	0.126551607830652	0.498989542718969	0.001	0.001	True	0.003	False	0.00303182439579097	False	0.0	ENSG00000245694
awhole	8	77	0.206998891860043	0.0944680358426623	0.37546678362103497	0.0620000000000001	0.069	True	0.002	False	0.00160244607732873	False	0.0	ENSG00000231154
chr12	1	228	0.0424190463628569	0.23956140585769	0.9575809536371429	0.035	0.018000000000000002	True	0.004	False	0.004983173589940829	False	0.0	ENSG00000231170
awhole	7	39	0.7155927504234859	0.0526728258132514	0.20156744124651502	0.509	0.025	True	0.001	False	0.000750901495584655	False	0.0	ENSG00000254109
chr3	1	1	0.24215534751335502	0.196353191993913	-0.757844652486645	0.247	0.132	False	0.0	False	6.15243228918594e-06	False	0.0	ENSG00000275485
awhole	4	96	0.25749143593571105	0.0737126005267504	0.256356545657058	0.48200000000000004	0.16399999999999998	True	0.001	False	0.00219180586256407	False	0.0	ENSG00000228784
awhole	7	9	0.915228055996785	0.0451849865204427	0.17188384429442402	0.6920000000000001	0.054000000000000006	True	0.0	False	0.000136028496196205	False	0.0	ENSG00000279555
chr6	1	613	0.487154927924058	0.157646967902195	0.512845072075942	0.48700000000000004	0.209	True	0.0060000000000000105	False	0.00916525878757435	False	0.0	ENSG00000268889
awhole	21	94	0.30600749061293503	0.0380471021795946	0.132867548356812	0.335	0.12300000000000001	True	0.002	False	0.00209169488319527	False	0.0	ENSG00000259354
awhole	22	19	0.6186814964427509	0.027057489275069	-0.0361415196834143	0.597	0.381	False	0.0	False	0.000833350469875871	False	0.0	ENSG00000234608
awhole	12	70	0.130204893479434	0.0655920309389502	0.242952402920043	0.149	0.033	True	0.001	False	0.000827838143787396	False	0.0	ENSG00000249572
awhole	4	3	0.7657167146982791	0.0513314136183944	0.0843787883133675	0.8340000000000001	0.376	True	0.0	False	4.93013077376148e-05	False	0.0	ENSG00000227963
awhole	12	2885	0.0504539330380758	0.109029715411881	-0.4332721398171529	0.00900000000000001	0.069	True	0.107	False	0.11989173039465599	False	0.0	ENSG00000227388
awhole	19	12	0.67676668451471	0.0285339486564349	-0.006555307125645	0.61	0.363	False	0.001	False	0.0008146368028416621	False	0.0	ENSG00000163364
awhole	152	36	0.0730227652179214	0.0185179825480781	0.0583148378588465	0.131	0.0	True	0.018	False	0.00818643166465449	False	0.0	ENSG00000177822
awhole	34	88	0.58307319374165	0.0293685864059537	-0.0397448604686179	0.33899999999999997	0.309	False	0.004	False	0.004363131107832929	False	0.0	ENSG00000248690
awhole	526	2805	0.0240065873560363	0.0115510629224155	0.0457467299867731	0.083	0.0	True	0.052	False	0.00631002996547891	False	5.429186447222871	ENSG00000228043
awhole	6	16	0.711188874260077	0.0489670809473276	-0.0268701197502477	0.675	0.457	False	0.0	False	0.000349669320076185	False	0.0	ENSG00000173862
awhole	4	27	0.410456492265229	0.09061860601571099	0.248292852372666	0.307	0.465	False	0.001	False	0.0013966048570284199	False	0.0	ENSG00000239636
awhole	61	89	0.815343201640602	0.0118199465215862	0.00332213662852565	0.868	0.23	False	0.01	False	0.00578943437665791	False	0.0	ENSG00000231290
awhole	30	14	0.17311726208161	0.04346786653497	0.173798723077811	0.126	0.146	True	0.0	False	0.0018873005140908102	False	0.0	ENSG00000250899
chr5	1	222	0.0877471757699904	0.229242005172332	-0.9122528242300101	0.076	0.447	True	0.001	False	0.00267084196285039	False	0.0	ENSG00000255328
chr17	1	1	0.21183197307253301	0.202657569740786	-0.788168026927467	0.193	0.10400000000000001	False	0.0	False	2.29408924543595e-05	False	0.0	ENSG00000261202
awhole	8	4018	0.5839011479935551	0.0496927924715541	0.0735638510185157	0.511	0.042	True	0.0679999999999999	False	0.00298648143429547	False	11.850460758824001	ENSG00000259905
awhole	3	31	0.988898761223184	0.045696755488854005	0.0486452909169395	0.987	0.212	False	0.0	False	0.00019444666592805	False	0.0	ENSG00000251129
awhole	8	13	0.9966307054400441	0.0276290035925926	0.0795141757282654	0.9520000000000001	0.32299999999999995	True	0.0	False	3.2981124042708005e-05	False	0.0	ENSG00000271870
awhole	4	151	0.8291564336438091	0.0522973617975188	0.0180642615908422	0.816	0.259	True	0.004	False	0.00241836791612138	False	0.0	ENSG00000227053
awhole	3	3	0.617701408364222	0.0742059583829902	-0.175286520921092	0.639	0.373	False	0.0	False	7.350629649605091e-05	False	0.0	ENSG00000271576
awhole	925	26998	0.531865480489334	0.00582853955800402	0.0221857880018801	0.299	0.0	True	0.001	False	3.1500577435394895e-07	False	1.9886352971658798	ENSG00000197536
chr9	1	1	0.6861298036398311	0.137204812769251	-0.313870196360169	0.69	0.34	False	0.0	False	9.718579069728509e-06	False	0.0	ENSG00000259081
chr5	1	2	0.24752468980846598	0.195586791488728	0.752475310191534	0.265	0.055999999999999994	True	0.0	False	9.461917336106569e-05	False	0.0	ENSG00000246223
awhole	10	3	0.8657866555834269	0.0250278184983885	0.0421494228001649	0.9390000000000001	0.397	True	0.0	False	2.40514237415113e-05	False	0.0	ENSG00000242861
chr2	2	1	0.0795022207318494	0.1919543155645	0.7647101091623298	0.047	0.021	True	0.0	False	2.71683374775122e-06	False	0.0	ENSG00000267082
awhole	3945	64770	0.36956036669188297	0.00285017291507522	0.00305458203853348	0.294	0.0	True	0.004	False	4.662936703425661e-15	False	1.72859605157242	ENSG00000237187
chr6	3	1	0.07721700310583299	0.146959731530229	-0.588232521220271	0.09	0.040999999999999995	False	0.0	False	5.32181831580658e-06	False	0.0	ENSG00000276334
chr2	2	2	0.983307663373395	0.0638150719190976	-0.0604543314712811	0.986	0.266	False	0.0	False	1.40548265403773e-05	False	0.0	ENSG00000249550
awhole	11	4	0.185047856275954	0.0536628113004945	-0.17399700660224	0.33299999999999996	0.17	False	0.0	False	0.000187002244469103	False	0.0	ENSG00000228223
awhole	2	662	0.22594981770416397	0.13840305316664497	-0.49578847800243697	0.276	0.306	False	0.001	False	0.00430154356168533	False	0.0	ENSG00000265967
awhole	307	120	0.000136904755960399	0.0251498145758361	0.0997216744787746	0.004	0.0	True	0.021	False	0.0316654006745083	False	0.0	ENSG00000250280
chr19	1	7	0.9370315236127901	0.125550963789089	-0.0629684763872103	0.9179999999999999	0.217	False	0.0	False	2.8813863736765196e-05	False	0.0	ENSG00000275383
awhole	13	78	0.7113131087215481	0.0347986367274418	-0.126374138455735	0.639	0.20800000000000002	False	0.001	False	0.0013419094307745	False	0.0	ENSG00000264456
awhole	275	24	0.000434024072856865	0.0288527742401006	0.114759608362373	0.001	0.0	True	0.015	False	0.0114687195924021	False	0.0	ENSG00000232536
chr1	1	2	0.573448902509934	0.147428345153682	-0.4265510974900661	0.574	0.462	True	0.0	False	1.43398590457533e-06	False	0.0	ENSG00000213373
awhole	39	57	0.0516569026412919	0.0480665571047899	0.191876691753371	0.034	0.067	True	0.003	False	0.00271095688830325	False	0.0	ENSG00000256742
awhole	2	93	0.595905831495293	0.10030373430143302	-0.0655292887356556	0.542	0.425	False	0.002	False	0.00425012010922632	False	0.0	ENSG00000263843
chr5	1	109	0.0191653777223757	0.244618997082689	0.980834622277624	0.012	0.037000000000000005	True	0.003	False	0.00210423963578932	False	0.0	ENSG00000267272
awhole	4	3	0.15709026052585698	0.0909413811142121	-0.339320921667101	0.28300000000000003	0.129	False	0.0	False	1.06605887477684e-05	False	0.0	ENSG00000273284
chr2	1	1	0.37602050053120895	0.17371396913987902	0.623979499468791	0.386	0.193	True	0.0	False	1.04998676492274e-05	False	0.0	ENSG00000271795
awhole	41	3574	0.006259238504728979	0.0742559014927427	0.298355629356516	0.002	0.008	True	0.0600000000000001	False	0.064416768277985	False	0.0	ENSG00000243179
awhole	412	47461	0.904468031787083	0.0044369094124593	-0.006357094983434179	0.87	0.0	True	0.003	False	0.00163302196061477	False	1.77961608202562	ENSG00000186594
chr19	1	1	0.293948494937085	0.188069830911378	-0.7060515050629151	0.31	0.154	False	0.0	False	5.5205247514678e-05	False	0.0	ENSG00000280384
awhole	125	8	0.3730347423070379	0.0174343189183627	-0.0474919246201411	0.22699999999999998	0.201	False	0.00600000000000001	False	0.0031955094183348	False	0.0	ENSG00000206573
chr14	1	1	0.8575803579617819	0.127252292289483	0.14241964203821803	0.838	0.43200000000000005	True	0.0	False	8.75343287309871e-06	False	0.0	ENSG00000246130
awhole	36	4	0.8106847097757042	0.016320000919068	0.00339634836824021	0.804	0.49700000000000005	False	0.0	False	0.000251330185513488	False	0.0	ENSG00000235545
awhole	20	6805	0.663133535184129	0.0290937442080945	-0.0730516194589452	0.599	0.017	True	0.029	False	0.00302692182728381	False	6.78326384245651	ENSG00000267886
awhole	1161	174	0.00235863318499352	0.013465911315258	0.0533911727550582	0.001	0.0	True	0.011	False	0.0070641599334022595	False	8.071519943772941	ENSG00000237188
awhole	5428	59866	0.305512705382829	0.00229708149181039	0.00735918771154287	0.327	0.0	True	0.001	False	6.43718411907912e-12	False	1.57645843011296	ENSG00000214548
awhole	5	7	0.0969480970641958	0.108264925103071	-0.40255482902350204	0.115	0.021	False	0.0	False	3.4278751593008695e-05	False	0.0	ENSG00000280291
awhole	32	52	0.0469601175169679	0.0620279177797021	-0.24654393136647001	0.015	0.048	False	0.0	False	0.00195913939202652	False	0.0	ENSG00000279384
chr10	1	1	0.189560154604474	0.207238849490437	0.8104398453955258	0.182	0.113	True	0.0	False	1.8834443611393002e-06	False	0.0	ENSG00000272677
awhole	66	21	0.0748478154252159	0.0458960646090662	0.17017831483477303	0.011000000000000001	0.011000000000000001	True	0.001	False	0.000679303933983189	False	0.0	ENSG00000267254
chr15	1	150	0.8563331144394721	0.127915314424191	-0.14366688556052803	0.851	0.42	True	0.00900000000000001	False	0.00637657043100059	False	0.0	ENSG00000274253
chrX	2	1	0.19669456915899203	0.14614222041352498	0.5475035118197701	0.201	0.095	True	0.0	False	7.075055851735181e-06	False	0.0	ENSG00000273142
awhole	3	7	0.178890206197689	0.121464571099524	0.46807666017256794	0.19399999999999998	0.059000000000000004	True	0.0	False	0.00017198651403060902	False	0.0	ENSG00000254510
awhole	16	117	0.207910471222116	0.0534503133206772	0.20829651571025898	0.17600000000000002	0.095	True	0.00900000000000001	False	0.00672926265336904	False	0.0	ENSG00000264596
awhole	4	315	0.10613546227619501	0.12170194732092401	-0.43604426427146703	0.081	0.214	False	0.012	False	0.00661521381289365	False	0.0	ENSG00000250069
awhole	9	218	0.624359582878646	0.0431279879873379	-0.0344714342493726	0.598	0.278	True	0.00800000000000001	False	0.0055754691112071	False	0.0	ENSG00000279700
chr7	1	1	0.48306488423149496	0.157646967902195	0.516935115768505	0.489	0.228	True	0.0	False	3.21313422835257e-06	False	0.0	ENSG00000179219
awhole	3	10	0.342521161855496	0.12255670891204301	0.44750166681359405	0.20600000000000002	0.20600000000000002	True	0.0	False	0.00011230169074161201	False	0.0	ENSG00000214145
awhole	155	2	0.00162565333372622	0.0328571863308013	0.129891637029264	0.003	0.003	True	0.001	False	0.000389785910552831	False	0.0	ENSG00000251314
awhole	17	19	0.625460184138327	0.030236268695567003	0.0328501313298828	0.597	0.326	True	0.0	False	0.0005986697001221231	False	0.0	ENSG00000248927
chr19	26	1	0.321969280223752	0.0376419899921951	0.083732619533035	0.248	0.231	True	0.0	False	0.00020090995013921599	False	0.0	ENSG00000228649
awhole	4	95	0.560767661776458	0.06463254343154799	0.0185065288323725	0.618	0.37799999999999995	False	0.002	False	0.0035593644738118897	False	0.0	ENSG00000259802
awhole	5	6	0.356842838958605	0.0863202094323302	0.32091025798228395	0.27	0.157	True	0.0	False	5.21992959594542e-05	False	0.0	ENSG00000273797
chr1	1	1	0.123277044847632	0.221309023007661	-0.876722955152368	0.11199999999999999	0.0669999999999999	False	0.0	False	2.6189322402947498e-06	False	0.0	ENSG00000272870
awhole	34	34	0.840810090959295	0.0180008358776901	0.0418250760119778	0.747	0.461	False	0.0	False	0.0026950853287796	False	0.0	ENSG00000273329
awhole	7	3	0.645924592471476	0.0492617247995592	-0.0813530966261462	0.5820000000000001	0.258	False	0.0	False	5.37323227405295e-05	False	0.0	ENSG00000240801
awhole	19	18	0.00838272929719575	0.0966758827210498	0.38584339680260293	0.001	0.006	True	0.0	False	0.000370068843227545	False	0.0	ENSG00000270277
awhole	76	11	0.421767019225639	0.0202434379100038	-0.007674600803748491	0.29	0.331	False	0.004	False	0.0026832636695117698	False	0.0	ENSG00000224905
awhole	13	6	0.8301110532989441	0.0267430380072555	-0.0798402991864107	0.83	0.42	True	0.0	False	0.00023497722940746298	False	0.0	ENSG00000234352
awhole	12	6	0.9430213528431529	0.026072995305281003	0.0584241151674483	0.883	0.483	True	0.0	False	0.000180145279365496	False	0.0	ENSG00000260862
awhole	9	3	0.5458558328868929	0.0421332510113561	-0.12876212999047099	0.607	0.258	False	0.0	False	7.333789484287309e-05	False	0.0	ENSG00000226053
awhole	18	11	0.150603302613564	0.0488773014050784	0.0885059081060287	0.187	0.209	True	0.00600000000000001	False	0.0020063212052987603	False	0.0	ENSG00000259583
awhole	32	143	0.27845445957992604	0.0355530450835557	0.123422470736211	0.23399999999999999	0.040999999999999995	True	0.00900000000000001	False	0.013070884886902001	False	0.0	ENSG00000180769
chr2	25	1	0.00501583256435167	0.0781505880440651	0.31183143047558504	0.005	0.003	True	0.002	False	0.000715297770364276	False	0.0	ENSG00000276517
awhole	7	11	0.325914861304029	0.048911612659051	-0.16386690705042803	0.607	0.392	False	0.0	False	0.000587841504453568	False	0.0	ENSG00000257038
awhole	2	337	0.49964622757918997	0.0996129454227073	-0.35645256537508896	0.5329999999999999	0.267	True	0.003	False	0.00448593011968579	False	0.0	ENSG00000268555
awhole	313	22	0.4465947013090129	0.00618593958972253	-0.0216457794936995	0.736	0.324	False	0.014	False	0.0097947420308182	False	0.0	ENSG00000178440
awhole	3	464	0.11833854548247599	0.167263015018752	-0.662984970817104	0.040999999999999995	0.261	False	0.005	False	0.00688207571424049	False	0.0	ENSG00000249352
awhole	19	2	0.17987929194002497	0.0482044610147884	-0.18294777901317802	0.201	0.071	False	0.0	False	0.000143302231393028	False	0.0	ENSG00000253553
chr1	2	2	0.0963246312816421	0.165431853304676	-0.593155820574528	0.132	0.049	False	0.0	False	7.896948802654789e-06	False	0.0	ENSG00000273680
chr3	1	3	0.490816107245227	0.157646967902195	0.5091838927547729	0.465	0.289	True	0.0	False	7.52412211113551e-06	False	0.0	ENSG00000281100
awhole	4	40	0.992840494257278	0.035549744237602994	0.0239811565291213	0.988	0.271	False	0.0	False	0.000676245523281382	False	0.0	ENSG00000255559
awhole	2	3	0.466492197359049	0.0991019220209552	0.314574931369576	0.547	0.256	True	0.0	False	1.9491174820251998e-05	False	0.0	ENSG00000266010
chr20	3	1	0.0941418058188704	0.14657624095310098	-0.524385928261488	0.09300000000000001	0.0659999999999999	False	0.0	False	1.70844590168251e-05	False	0.0	ENSG00000257475
chrX	1	6	0.201279313929966	0.20437572000173002	-0.7987206860700341	0.196	0.042	False	0.0	False	9.295640094864051e-05	False	0.0	ENSG00000279601
awhole	7	71	0.011794417582818	0.118818475800619	-0.456802153316993	0.043	0.449	False	0.001	False	0.00107218872412806	False	0.0	ENSG00000280287
chr1	1	3	0.405864134575933	0.16906620754143	-0.594135865424067	0.405	0.386	False	0.0	False	6.0717453595149405e-05	False	0.0	ENSG00000260572
awhole	6387	6714	0.00048664219773619804	0.00657565673568255	0.0261808731296358	0.0	0.0	True	0.013	False	0.00197607133078104	False	1.3953161429979	ENSG00000242125
chr8	1	3	0.0901904364801749	0.228190631001501	0.9098095635198249	0.081	0.011000000000000001	True	0.0	False	8.26106702556118e-06	False	0.0	ENSG00000272733
awhole	3	8	0.151799255396389	0.12342135485838901	0.34601392476313503	0.185	0.131	True	0.0	False	1.94388854184435e-05	False	0.0	ENSG00000278962
chr1	1	1	0.9196315972118199	0.126098908733823	0.0803684027881797	0.898	0.444	True	0.0	False	1.5103044821440599e-06	False	0.0	ENSG00000269514
chr7	2	1	0.9688585939175091	0.0644432477776147	-0.088178701572835	0.98	0.397	False	0.0	False	9.56407198371423e-06	False	0.0	ENSG00000268230
chr19	1	1	0.690719868238927	0.137204812769251	0.309280131761073	0.677	0.344	True	0.0	False	5.64506069301585e-05	False	0.0	ENSG00000233058
awhole	16	156	0.0360213593096079	0.0738685882207194	0.296479365636094	0.042	0.001	True	0.00800000000000001	False	0.00627585168002531	False	0.0	ENSG00000271789
chr7	52	1	0.667939213230652	0.0177666681872779	0.0145299788365822	0.607	0.45399999999999996	True	0.0	False	0.00031682102773111803	False	0.0	ENSG00000231889
chr1	16	1	0.735758290178687	0.0252881874471664	0.0732352638406732	0.794	0.311	True	0.0	False	1.9858712370424103e-05	False	0.0	ENSG00000245768
awhole	3	171	0.80352274419941	0.0641771947808259	0.167365758613017	0.7759999999999999	0.057999999999999996	True	0.013000000000000001	False	0.0067426074604635105	False	0.0	ENSG00000280302
